Accuracy,Batch-size,CONSORTIUM,Decoder,F1,Freeze backbone?,Input Modalities,Instance-wise_F1 Score,Instance-wise_False Negatives,Instance-wise_False Positives,Instance-wise_Precision,Instance-wise_Recall,Instance-wise_True Positives,IoU_target_class,Loss,Model,Patch_size,Precision_pixel,RMSE,Recall,Run id,Subset,Subset seed,Sweep id,Task,TiM modalities (Terramind),USE CASE,Unnamed: 28,Version,mIoU (default macro),mIoU micro
,,FAST-EO,upernet,,True,s2,,,,,,,0.654738367,,Thor,4,,,,2uy2ujio,0.1,0.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.804881811,0.920417249
,,FAST-EO,upernet,,True,s2,,,,,,,0.656100392,,Thor,4,,,,nkhqdz5r,0.25,0.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.804816008,0.918126106
,,FAST-EO,upernet,,False,s2,,,,,,,0.655929148,,Thor,4,,,,3mbs5791,0.25,0.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.803936839,0.915667534
,,FAST-EO,upernet,,False,s2,,,,,,,0.655279636,,Thor,4,,,,l9o8xnki,0.1,0.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.80379653,0.916216731
,,FAST-EO,upernet,,False,s2,,,,,,,0.633822381,,Thor,4,,,,edzypqzu,0.1,2.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.790299058,0.907060266
,,FAST-EO,upernet,,False,s2,,,,,,,0.631307364,,Thor,4,,,,iirrs7h5,0.1,1.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.788676322,0.905866086
,,FAST-EO,upernet,,True,s2,,,,,,,0.614406228,,Thor,4,,,,1v8mvqzt,0.1,2.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.779289842,0.902467847
,,FAST-EO,upernet,,True,s2,,,,,,,0.601625919,,Thor,4,,,,idcx81i2,0.1,1.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.77073437,0.895470321
,,FAST-EO,upernet,,True,s2,,,,,,,0.593662143,,Thor,4,,,,7k7vj5yd,0.05,0.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.769805551,0.904589295
,,FAST-EO,linear,,False,s2,,,,,,,0.59120065,,Thor,4,,,,0ewy7e33,0.1,1.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.765370071,0.894658685
,,FAST-EO,linear,,False,s2,,,,,,,0.586854875,,Thor,4,,,,2oi0v2u0,0.1,0.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.763581872,0.895688593
,,FAST-EO,upernet,,True,s2,,,,,,,0.581064641,,Thor,4,,,,05upzfv2,0.05,2.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.761906683,0.899263859
,,FAST-EO,upernet,,True,s2,,,,,,,0.579108655,,Thor,4,,,,9sz8ip39,0.05,1.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.759935021,0.896140397
,,FAST-EO,upernet,,False,s2,,,,,,,0.565048695,,Thor,4,,,,tzk6arft,0.05,2.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.751271009,0.890694737
,,FAST-EO,upernet,,False,s2,,,,,,,0.567082107,,Thor,4,,,,hk3y7grw,0.05,0.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.750358582,0.88491261
,,FAST-EO,linear,,False,s2,,,,,,,0.545066535,,Thor,4,,,,y1g2kekc,0.1,2.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.735762715,0.87338537
,,FAST-EO,upernet,,False,s2,,,,,,,0.541502297,,Thor,4,,,,9tjl3sot,0.05,1.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.735314965,0.877232194
,,FAST-EO,linear,,True,s2,,,,,,,0.534219503,,Thor,4,,,,wuzw8t39,0.5,0.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.731527627,0.876535058
,,FAST-EO,linear,,True,s2,,,,,,,0.471608847,,Thor,4,,,,huzll8en,0.5,2.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.696807146,0.864074469
,,FAST-EO,linear,,True,s2,,,,,,,0.467164516,,Thor,4,,,,yscbrw84,0.25,2.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.691927195,0.855908692
,,FAST-EO,linear,,True,s2,,,,,,,0.456947446,,Thor,4,,,,quax20vi,0.25,1.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.68757093,0.857808471
,,FAST-EO,linear,,True,s2,,,,,,,0.45666635,,Thor,4,,,,0hxs49ab,0.5,1.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.687164903,0.85699743
,,FAST-EO,linear,,False,s2,,,,,,,0.465592265,,Thor,4,,,,pcu3bef5,0.05,1.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.685639381,0.839668751
,,FAST-EO,linear,,False,s2,,,,,,,0.459862173,,Thor,4,,,,k7n33l2b,0.05,0.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.682933569,0.839874804
,,FAST-EO,linear,,True,s2,,,,,,,0.425155878,,Thor,4,,,,mk4ufcbk,0.25,0.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.665862799,0.839264154
,,FAST-EO,linear,,True,s2,,,,,,,0.415725857,,Thor,4,,,,cvkwjdrf,0.1,0.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.659506977,0.834045708
,,FAST-EO,linear,,True,s2,,,,,,,0.401590854,,Thor,4,,,,mtd338dd,0.05,1.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.650268674,0.827091932
,,FAST-EO,linear,,True,s2,,,,,,,0.373850286,,Thor,4,,,,pvui2d90,0.1,1.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.634884715,0.821507931
,,FAST-EO,linear,,True,s2,,,,,,,0.367749959,,Thor,4,,,,aeagdzdk,0.1,2.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.630811453,0.818253219
,,FAST-EO,linear,,False,s2,,,,,,,0.387866288,,Thor,4,,,,i4epqoyj,0.05,2.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.628479242,0.784310758
,,FAST-EO,linear,,True,s2,,,,,,,0.28306973,,Thor,4,,,,vpd0exw3,0.05,2.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.565432429,0.748899162
,,FAST-EO,linear,,True,s2,,,,,,,0.231791347,,Thor,4,,,,hss2m1p4,0.05,0.0,gkeij3t9,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,base,0.522934198,0.700612307
,,FAST-EO,,,False,s2,,,,,,,0.793701053,,UNet,,,,,zgi7gbvi,0.5,2.0,r4mgij9k,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.88344276,0.952538073
,,FAST-EO,,,False,s2,,,,,,,0.808537662,,UNet,,,,,pm8q888o,0.5,1.0,r4mgij9k,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.892059207,0.956685841
,,FAST-EO,,,False,s2,,,,,,,0.783740222,,UNet,,,,,jb1k7tp3,0.5,0.0,r4mgij9k,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.877786994,0.950158894
,,FAST-EO,,,False,s2,,,,,,,0.762393355,,UNet,,,,,ruqn3ic9,0.25,2.0,r4mgij9k,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.865925789,0.945873916
,,FAST-EO,,,False,s2,,,,,,,0.755972683,,UNet,,,,,4v60aupu,0.25,1.0,r4mgij9k,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.861742973,0.942659974
,,FAST-EO,,,False,s2,,,,,,,0.740742564,,UNet,,,,,bzh9mbp0,0.25,0.0,r4mgij9k,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.853208899,0.939376712
,,FAST-EO,,,False,s2,,,,,,,0.68380785,,UNet,,,,,1co2pyn7,0.1,2.0,r4mgij9k,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.820512652,0.924632609
,,FAST-EO,,,False,s2,,,,,,,0.716063797,,UNet,,,,,7urwfj09,0.1,1.0,r4mgij9k,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.839131832,0.933281779
,,FAST-EO,,,False,s2,,,,,,,0.70440197,,UNet,,,,,dra1r0ss,0.1,0.0,r4mgij9k,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.832021832,0.928979754
,,FAST-EO,,,False,s2,,,,,,,0.595142007,,UNet,,,,,vs4hisr4,0.05,2.0,r4mgij9k,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.772385001,0.91040343
,,FAST-EO,,,False,s2,,,,,,,0.62767303,,UNet,,,,,9cxs49a6,0.05,1.0,r4mgij9k,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.78903836,0.912467241
,,FAST-EO,,,False,s2,,,,,,,0.612906158,,UNet,,,,,bqrbbm7w,0.05,0.0,r4mgij9k,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.778741419,0.903036475
,,FAST-EO,,,False,s1+s2,,,,,,,0.798300087,,UNet,,,,,8xlmvbed,0.5,0.0,8ml6aifn,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.883312106,0.945246816
,,FAST-EO,,,False,s1+s2,,,,,,,0.790712774,,UNet,,,,,j4u4e1s0,0.5,1.0,8ml6aifn,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.879226208,0.944096446
,,FAST-EO,,,False,s1+s2,,,,,,,0.791105211,,UNet,,,,,q0702jup,0.5,2.0,8ml6aifn,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.878813624,0.942292333
,,FAST-EO,,,False,s1+s2,,,,,,,0.744990051,,UNet,,,,,6vu604bt,0.25,0.0,8ml6aifn,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.851431966,0.927692473
,,FAST-EO,,,False,s1+s2,,,,,,,0.730922639,,UNet,,,,,0gq5mnl6,0.25,1.0,8ml6aifn,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.841670454,0.919135928
,,FAST-EO,,,False,s1+s2,,,,,,,0.711635292,,UNet,,,,,h4avd3gg,0.25,2.0,8ml6aifn,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.829618692,0.911318243
,,FAST-EO,,,False,s1+s2,,,,,,,0.69247812,,UNet,,,,,urtcso21,0.1,0.0,8ml6aifn,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.819246054,0.908151984
,,FAST-EO,,,False,s1+s2,,,,,,,0.651044428,,UNet,,,,,sqbwv1wx,0.05,1.0,8ml6aifn,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.794900179,0.895799696
,,FAST-EO,,,False,s1+s2,,,,,,,0.647714138,,UNet,,,,,p63jx8f1,0.1,1.0,8ml6aifn,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.79080224,0.888672233
,,FAST-EO,,,False,s1+s2,,,,,,,0.640603065,,UNet,,,,,p6evj9vg,0.1,2.0,8ml6aifn,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.78612417,0.885136724
,,FAST-EO,,,False,s1+s2,,,,,,,0.600339949,,UNet,,,,,tqzkzm3d,0.05,2.0,8ml6aifn,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.759412766,0.864589512
,,FAST-EO,,,False,s1+s2,,,,,,,0.573034108,,UNet,,,,,l8k5fdq3,0.05,0.0,8ml6aifn,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.747669339,0.868532419
,,FAST-EO,,,True,s1+s2,,,,,,,0.82962,,UNet,,,,,jvu2pg0x,,,zh1o6ac8,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,,0.90178,0.95478
,,FAST-EO,,,True,s2,,,,,,,0.82344,,UNet,,,,,lit7j0q2,,,uscwqu29,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.90062,0.96057
,,FAST-EO,,,True,s1+s2,,,,,,,0.80813,,UNet,,,,,ny7feq72,,,uscwqu29,Segmentation,,UC6: Monitoring Expansion of Mining Fields into Farmlands,,,0.79729,0.76953
,,FAST-EO,,,False,s2,,,,,,,0.825613022,,UNet,,,,,hrsx9h9m,,,vdfpktk0,Segmentation,,UC1: HLS Burnscars-Weather & Climate Disaster Analysis,,,0.901765466,0.960799634
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.816585124,,Terramind,,,,,vxatjjtn,0.5,1.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.894343138,0.951568902
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.814405501,,Terramind,,,,,m93nx2hf,0.5,2.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.893016458,0.950779319
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.807555377,,Terramind,,,,,qr521w9z,0.25,2.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.889107823,0.949083149
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.803482115,,Terramind,,,,,doqyc5it,0.5,0.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.887084544,0.948983669
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.790893793,,Terramind,,,,,emc3hwfz,0.25,1.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.879289031,0.944019794
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.747509778,,Terramind,,,,,qoxrf2cs,0.25,0.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.85476315,0.933966517
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.734886527,,Terramind,,,,,692b0ybd,0.1,1.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.846886039,0.928811252
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.729602098,,Terramind,,,,,oetbvg7m,0.1,2.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.843708277,0.927015185
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.717883527,,Terramind,,,,,itygusqr,0.05,1.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.837347329,0.925089955
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.708708346,,Terramind,,,,,qt6e8ovz,0.1,0.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.832035303,0.922587454
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.680111408,,Terramind,,,,,fy92us80,0.05,2.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.814323187,0.911334753
,,FAST-EO,upernet,,True,s1+s2,,,,,,,0.655317128,,Terramind,,,,,634si45b,0.05,0.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.800583482,0.906403661
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.619294882,,Terramind,,,,,6si6e0ne,0.1,1.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.78104353,0.900531292
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.607584536,,Terramind,,,,,c6c9dx80,0.5,2.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.773607075,0.895357728
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.598349214,,Terramind,,,,,byo18j1v,0.5,1.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.768573999,0.893782437
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.591105223,,Terramind,,,,,1ckei3zr,0.25,1.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.764831543,0.893168688
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.583777428,,Terramind,,,,,1pspnq9q,0.5,0.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.76099956,0.892412305
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.560677111,,Terramind,,,,,fqstf947,0.25,2.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.748288035,0.888121903
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.456798136,,Terramind,,,,,nzv5d5xz,0.25,0.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.690267742,0.866252065
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.237549022,,Terramind,,,,,0u4dvasl,0.1,2.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.541944623,0.744227231
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.175509647,,Terramind,,,,,k64n90wb,0.1,0.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.442697614,0.570795774
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.138521001,,Terramind,,,,,zu55cklp,0.05,0.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.284214407,0.313869327
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.13242805,,Terramind,,,,,hu00snhh,0.05,2.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.270831019,0.29710114
,,FAST-EO,linear,,True,s1+s2,,,,,,,0.138791844,,Terramind,,,,,bdakxqc8,0.05,1.0,1l6tjikr,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.242701203,0.256958663
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.834439099,,Thor,4,,,,2ca4975c,0.25,0.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.904546261,0.956037283
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.829727054,,Thor,4,,,,1flbx95g,0.05,2.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.90188241,0.954945147
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.825919688,,Thor,4,,,,5goiivov,0.5,0.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.899668872,0.95387876
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.825858235,,Thor,4,,,,qla0zydu,0.5,2.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.899606109,0.953780055
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.824358642,,Thor,4,,,,q6ut4uyd,0.5,1.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.898941636,0.953985155
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.819051743,,Thor,4,,,,tvmbxyud,0.25,2.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.895769119,0.95223552
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.816716969,,Thor,4,,,,sgv5ui8m,0.05,1.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.894700289,0.952453375
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.805984974,,Thor,4,,,,3ztbhwyo,0.25,1.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.887897849,0.947751224
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.799501896,,Thor,4,,,,xhsbo9dd,0.1,1.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.884760857,0.94783926
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.793828607,,Thor,4,,,,2jjx5eih,0.1,0.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.880639791,0.9437778
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.792133868,,Thor,4,,,,gn99wzox,0.1,2.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.880054474,0.944500804
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.782419503,,Thor,16,,,,42frhb22,0.25,2.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.874316096,0.941508412
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.773768425,,Thor,4,,,,frn2228s,0.05,0.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.868826807,0.937713623
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.764387608,,Thor,16,,,,8fgw4b2r,0.5,2.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.863961577,0.936845064
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.756934583,,Thor,16,,,,m1ewh2nn,0.25,0.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.859900236,0.935574353
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.754233479,,Thor,16,,,,axxtkdbk,0.1,2.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.857760072,0.933110058
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.753215671,,Thor,16,,,,ugf8urf5,0.5,0.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.857691884,0.934393585
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.732531667,,Thor,16,,,,nimanjdv,0.05,2.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.845616698,0.928450942
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.733627379,,Thor,16,,,,vhjsw5jl,0.1,0.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.845298946,0.925909638
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.724104881,,Thor,16,,,,24d3iuuz,0.1,1.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.841168642,0.927448392
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.719692528,,Thor,16,,,,uqbcc6ci,0.5,1.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.838685393,0.926459908
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.71569407,,Thor,16,,,,aod02cwg,0.25,1.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.835988939,0.924219906
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.708700716,,Thor,16,,,,yybrza08,0.05,1.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.831893384,0.92217201
,,FAST-EO,upernet,,False,s1+s2,,,,,,,0.594963312,,Thor,16,,,,x2uzfp3d,0.05,0.0,qlqqhi5b,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.763939857,0.884896576
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.789863646,,Thor,4,,,,sha08c08,0.1,1.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.878470242,0.943072796
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.763530016,,Thor,4,,,,smdbpm2g,0.5,0.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.863731623,0.9374125
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.757942319,,Thor,4,,,,acyc0o69,0.25,2.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.860234737,0.935101271
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.755762756,,Thor,4,,,,6et996gl,0.5,1.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.859416366,0.935841203
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.75583297,,Thor,4,,,,oreibcln,0.5,2.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.859277129,0.935318112
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.741656959,,Thor,4,,,,yy1i1qfv,0.25,0.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.850993812,0.931222439
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.737490356,,Thor,4,,,,7fzbp3r3,0.1,2.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.847970963,0.928257883
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.734403133,,Thor,4,,,,245zrspk,0.05,2.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.845513582,0.9254269
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.705689549,,Thor,16,,,,6a65wdx0,0.25,2.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.828280568,0.915798545
,,FAST-EO,linear,,False,s1+s2,,,,,,,0.696222007,,Thor,16,,,,8eg4vtms,0.5,2.0,rxn8airf,Segmentation,,UC1: Sen1Floods11- Weather & Climate Disaster Analysis,,base,0.822502911,0.912345886
